folder_name,space_m,node_count,optimizer,runs,ft5_mean,ft5_std,residual_energy_pct_mean,residual_energy_pct_std,runtime_sec_mean,runtime_sec_std
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,20,de,45,739.5333333333333,116.79325167304675,49.26746444444444,8.016534618557152,11.905475555555556,2.0087750714796275
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,20,ga,45,771.1333333333333,110.21643995504319,47.09796888888889,7.565502125402163,8.420642222222222,1.3833390259357126
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,20,pso,45,758.9111111111112,123.29027503899856,47.93782888888889,8.4600476020212,7.442913333333333,2.5213661302952426
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,50,de,45,805.6222222222223,101.34084900358633,41.96496,7.328340774579442,26.79890888888889,7.657700380152773
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,50,ga,45,815.1111111111111,89.97833633770415,41.235953333333335,6.428616434371607,13.020077777777779,1.3331353637689283
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,50,pso,45,810.5333333333333,95.07451622997422,41.63748888888889,6.918900541212596,19.659122222222223,6.057184051449264
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,100,de,45,804.4,112.64634925287196,38.87826222222222,8.569733177645638,68.5486,27.70083531256118
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,100,ga,45,812.0222222222222,112.1067853126264,38.29072444444444,8.538987427706239,20.165277777777778,3.244109239619692
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,100,pso,45,813.2,107.24877621679418,38.19575777777778,8.154630056975693,42.09900666666667,9.19434378703955
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,150,de,45,797.4444444444445,97.26990461306282,36.80806666666667,7.756218299327202,100.36906444444445,29.27958890513504
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,150,ga,45,799.4222222222222,96.87796655607714,36.652275555555555,7.703734957478139,27.647026666666665,5.987340530933883
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,100,150,pso,45,805.3555555555556,99.55541069163343,36.20298222222222,7.8886834994327275,63.94363333333333,15.254404884566055
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,100,de,45,705.3333333333334,118.96122362884778,48.512724444444444,6.880034356717717,37.76240444444444,10.976424299212535
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,100,ga,45,691.8666666666667,108.59633343885801,49.25280888888889,6.031361835093985,21.81503777777778,7.068698685507461
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,100,pso,45,707.4222222222222,107.30764797129473,48.31382888888889,5.898410073933723,29.53528,9.31245019971065
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,200,de,45,578.3777777777777,61.368961983640425,50.62408222222223,4.626954731211097,90.13861111111112,36.79602709088073
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,200,ga,45,568.5555555555555,64.61549052790369,51.350697777777775,4.58697443323279,49.42565777777777,17.747510172831795
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,200,pso,45,587.4666666666667,71.58231117201565,49.92523111111112,5.208331872360527,85.15532444444445,21.545166317267253
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,300,de,45,531.2666666666667,39.97806216596114,53.338433333333334,3.301174860905241,176.19256222222222,74.12205674268957
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,300,ga,45,524.5777777777778,39.84999651470778,53.521322222222224,3.315876067900725,85.37958666666667,14.469347575346367
10_energy_focused_k0p2_p20_it50_w0p5_a0p75_b0p15_g0p1,500,300,pso,45,527.4,41.215288425534524,53.48573777777778,3.600513566416531,153.29157333333333,23.228013260944998
