folder_name,space_m,node_count,optimizer,runs,ft5_mean,ft5_std,residual_energy_pct_mean,residual_energy_pct_std,runtime_sec_mean,runtime_sec_std
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,20,de,45,694.3111111111111,167.72756891381147,52.36934666666667,11.509273271201,11.961771111111112,4.063419727588521
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,20,ga,45,706.4888888888889,175.47463196897286,51.535135555555556,12.041528166745502,10.397562222222223,2.482514401339615
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,20,pso,45,700.3555555555556,167.52084748900467,51.95458444444444,11.49441801788937,9.173904444444444,3.4584513113764683
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,50,de,45,763.2,124.79721733494482,45.13626222222222,9.025253758565183,28.478071111111113,8.202968622329307
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,50,ga,45,774.4,121.11065563810193,44.30795333333333,8.760940651903875,17.592771111111112,2.978031946957759
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,50,pso,45,774.9555555555555,117.4044980467791,44.30045333333333,8.577769554562645,25.573893333333334,6.552241867774584
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,100,de,45,784.4,122.74222804501528,40.40087111111111,9.344294624835916,105.44173555555555,47.78967329928922
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,100,ga,45,794.7777777777778,113.49647349124771,39.64722,8.619677867599334,30.03492888888889,5.49349357213613
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,100,pso,45,790.1333333333333,129.44630336377105,39.97044888888889,9.835492855576735,66.49975777777777,19.991562052872666
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,150,de,45,796.0888888888888,106.28816367485962,36.93234666666667,8.409849881526908,235.69108222222224,86.12980810273653
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,150,ga,45,800.2222222222222,108.32146788167346,36.59068444444444,8.60737316430078,42.527455555555555,11.38344516974212
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,100,150,pso,45,797.1555555555556,109.2112122855931,36.8276,8.66407138836744,107.13728888888889,38.33117523107139
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,100,de,45,701.7555555555556,117.82733043729624,48.90231333333333,6.528925054416065,54.790679999999995,16.388798942245998
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,100,ga,45,709.2666666666667,125.65038074680943,48.509477777777775,6.9978458700741,31.936435555555555,10.404227419095205
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,100,pso,45,720.5111111111111,106.91258583581734,47.53440444444445,6.10842847257175,45.780282222222226,14.543879586777273
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,200,de,45,567.3111111111111,57.066875530628835,51.75190222222222,4.412903468934177,135.6442311111111,64.70938495335344
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,200,ga,45,575.8222222222222,61.84742549535946,51.001624444444445,4.683289987000962,74.7829888888889,29.913344375349993
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,200,pso,45,568.9555555555555,62.82803208888228,51.773497777777784,4.595075211694722,124.04017777777777,32.75592431193928
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,300,de,45,525.2888888888889,41.21265373987494,53.857162222222215,3.4469303092019365,254.29499333333334,113.58377411636916
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,300,ga,45,531.5333333333333,29.17315079439871,53.54394222222221,2.5072466070181534,135.2186577777778,44.51614241253334
06_baseline_k0p2_p30_it50_w0p65_a0p6_b0p25_g0p15,500,300,pso,45,533.7555555555556,38.97327496652239,53.22835777777778,3.164786682778946,248.0181088888889,50.421049097487895
