folder_name,space_m,node_count,optimizer,runs,ft5_mean,ft5_std,residual_energy_pct_mean,residual_energy_pct_std,runtime_sec_mean,runtime_sec_std
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,20,de,45,795.9777777777778,105.49956675673407,45.39489555555555,7.238255835425458,8.648602222222221,3.5412658897046767
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,20,ga,45,809.0222222222222,115.43740706328666,44.499122222222226,7.921380520691192,10.84036888888889,2.76158817850281
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,20,pso,45,801.1777777777778,120.62192791921994,45.03946444444445,8.272625042934063,5.524402222222222,1.56040242951631
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,50,de,45,834.8666666666667,59.10145360464339,39.80170888888889,4.101966670879969,22.123955555555554,8.498855298657892
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,50,ga,45,843.0444444444445,55.153486478255104,39.160133333333334,3.9905742728675926,17.994320000000002,4.732543599597464
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,50,pso,45,829.6222222222223,63.58433515236025,40.120873333333336,4.542046723389638,15.258642222222223,3.897126247779421
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,100,de,45,824.8666666666667,72.99489396837659,37.29655777777778,5.592972685777982,66.32212,30.60734793873107
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,100,ga,45,832.2222222222222,85.36043603686682,36.74210222222222,6.547551946251255,29.52700888888889,6.900267764199188
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,100,pso,45,827.2666666666667,78.20061613335518,37.11408222222222,5.979153228938967,33.39732,8.146253584278089
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,150,de,45,817.2444444444444,58.49753512894039,35.19572222222222,4.71112333621615,100.31139999999999,37.14857160676203
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,150,ga,45,816.0222222222222,75.1094622077093,35.29104,6.0277711273963215,39.57491777777778,8.782235978467838
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,100,150,pso,45,816.4222222222222,65.46112270545463,35.291466666666665,5.233515564044012,51.793197777777785,14.565870723660982
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,100,de,45,713.6222222222223,116.52200121726692,47.99684888888889,6.232650381864489,37.240211111111115,11.132565825708708
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,100,ga,45,712.5333333333333,105.0312940378853,47.63606,5.8631776705980885,20.123124444444446,3.649712424421931
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,100,pso,45,702.3777777777777,110.02402400651356,48.46635777777778,6.128820831511366,30.574975555555557,12.350876028299949
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,200,de,45,569.0,67.0189932373313,51.73425111111111,4.618115905255491,89.17653555555556,37.753791900700975
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,200,ga,45,562.3777777777777,59.219656168941675,51.905924444444445,4.44034163464293,39.20339777777778,6.644776145811798
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,200,pso,45,571.7777777777778,62.33519686081663,51.600228888888886,4.451341768838929,71.23456888888889,23.871295278418906
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,300,de,45,527.8666666666667,39.32822257500444,53.65367111111111,3.0694923482869143,167.60201777777777,76.06199572961786
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,300,ga,45,527.5333333333333,44.52404866014445,53.44261111111111,3.5384424234028997,69.44747111111111,16.9951855926856
01_balanced_low_omega_k0p2_p20_it50_w0p4_a0p34_b0p33_g0p33,500,300,pso,45,530.5111111111111,35.242421636832546,53.33957777777778,2.8112318470968036,142.97747777777778,61.47331517098917
