folder_name,space_m,node_count,optimizer,runs,ft5_mean,ft5_std,residual_energy_pct_mean,residual_energy_pct_std,runtime_sec_mean,runtime_sec_std
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,20,de,45,703.5777777777778,213.4700840110313,51.732820000000004,14.64864229600074,7.4092488888888886,2.727510560734677
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,20,ga,45,698.4444444444445,187.96585226088706,52.086242222222225,12.898373616600042,9.053568888888888,4.26745537297975
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,20,pso,45,706.4,200.9508533312199,51.53919555555556,13.79076564085145,4.955855555555555,1.565375565385851
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,50,de,45,751.8444444444444,129.50850367930488,45.95762222222222,9.459967799697479,17.589444444444442,5.160125392220071
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,50,ga,45,769.0666666666667,125.48839135010199,44.73169555555556,9.06082298941075,14.787682222222221,5.499561565801441
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,50,pso,45,769.6666666666666,122.6397162423332,44.71503777777778,8.903548484970596,13.071133333333334,2.334632893178088
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,100,de,45,776.0222222222222,125.37443716702975,41.04865111111111,9.538375094028002,53.266197777777776,17.740360858845015
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,100,ga,45,793.5555555555555,122.66372279076191,39.73267111111111,9.34347618812239,26.790522222222222,11.959732318015561
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,100,pso,45,795.0,108.43913248705681,39.656131111111115,8.287528038011592,31.869133333333334,6.581425349524494
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,150,de,45,792.8666666666667,109.97160790610704,37.13401777777778,8.75379687744095,95.09636666666667,33.01716794221675
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,150,ga,45,797.0222222222222,114.68424812360578,36.83872888888889,9.07396373624264,36.045364444444445,17.97292428089789
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,100,150,pso,45,796.6222222222223,107.44201160898771,36.84812,8.539735199604472,56.81757555555556,18.249517065654537
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,100,de,45,706.3333333333334,112.63416242621304,48.5612,6.189759757490959,36.34061555555556,10.083102722578536
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,100,ga,45,704.1111111111111,108.66947849122842,48.51444,5.8244882225588945,19.652755555555554,4.324977040430679
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,100,pso,45,713.7111111111111,104.46348257606192,47.899951111111115,5.750698069626861,34.727917777777776,11.621624921832908
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,200,de,45,570.4222222222222,71.08525255855213,51.69725111111111,5.24445442060738,87.41426222222222,35.36656266082986
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,200,ga,45,582.1555555555556,58.99304872592869,50.73986888888889,4.508093160781266,44.106631111111106,11.80131946455415
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,200,pso,45,578.1333333333333,66.1989425897423,51.15222222222222,4.968258695819477,95.98316444444444,35.82075410840859
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,300,de,45,529.5333333333333,44.437187538858005,53.84112666666667,3.5337231958915245,165.58713333333333,73.2242114320772
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,300,ga,45,532.5333333333333,37.34215263795547,53.57245111111111,3.1911766976677067,86.54633555555554,16.491176263937408
08_distance_focused_k0p2_p20_it50_w0p8_a0p35_b0p45_g0p2,500,300,pso,45,536.8666666666667,48.91160858677062,53.268897777777774,3.8833896606098275,151.7169622222222,47.31593857902664
